,Journal,Date,Général,Section analytique,Libellé,Débit,Crédit,POSTE,SOUS POSTE
623,ACH,2020-11-25,616120,20-STRUCT0,CREDIPAR,84.18,0.0,,
624,ACH,2020-11-26,606300,20-STRUCT0,BRUNEAU,82.11,0.0,,
625,ACH,2020-11-26,613102,20-STRUCT0,CAR 77,708.33,0.0,,
626,ACH,2020-11-27,615000,20-STRUCT0,ATEC SARL,62.5,0.0,,
627,ACH,2020-11-27,626000,20-STRUCT0,LA POSTE,6.0,0.0,,
628,ACH,2020-11-27,613512,20-STRUCT0,HILTI,499.98,0.0,,
629,ACH,2020-11-27,612100,20-STRUCT0,CM - CIC BAIL,350.12,0.0,,
630,ACH,2020-11-27,616120,20-STRUCT0,CM - CIC BAIL,30.98,0.0,,
631,ACH,2020-11-28,611444,20-STRUCT0,CETP - PILOTAGE,1400.0,0.0,,
632,ACH,2020-11-30,611441,20-STRUCT0,MPC SANDRINE,3815.0,0.0,,
633,ACH,2020-11-30,611442,20-STRUCT0,NHP NETTOYAGE BUREAU,173.88,0.0,,
634,ACH,2020-11-30,606400,20-STRUCT0,KODEN,452.15,0.0,,
635,ACH,2020-11-30,613105,20-STRUCT0,COLTRIVAL,660.1,0.0,,
636,ACH,2020-11-30,611443,20-STRUCT0,INCUBES,1331.56,0.0,,
637,ACH,2020-11-30,622600,20-STRUCT0,ASF GROUPE AO2C,1113.0,0.0,,
638,ACH,2020-11-30,625100,20-STRUCT0,PASS NAVIGO 11.2020,30.36,0.0,,
639,ACH,2020-11-30,625100,20-STRUCT0,PARKING,9.33,0.0,,
640,ACH,2020-11-30,613102,20-STRUCT0,LOXAM,626.62,0.0,,
641,ACH,2020-11-30,613102,20-STRUCT0,LOXAM,1675.43,0.0,,
642,ACH,2020-11-30,645700,20-STRUCT0,APST,238.85,0.0,,
643,FAC,2020-11-30,622500,20-STRUCT0,FRAIS GESTION,45.0,0.0,,
644,FAC,2020-11-30,622500,20-STRUCT0,COMM FINANCEMENT,375.51,0.0,,
645,FAC,2020-11-30,622500,20-STRUCT0,FRAIS DDE AGREMENT,21.0,0.0,,
646,FAC,2020-11-30,622500,20-STRUCT0,PRECOMPTE COMM DE FINANCEMENT,93.45,0.0,,
647,FAC,2020-11-30,622500,20-STRUCT0,COMM AFFACTURAGE,878.42,0.0,,
648,FAC,2020-11-30,622500,20-STRUCT0,PRECOMPTE COMM FINANCEMENT,388.19,0.0,,
649,FAC,2020-11-30,622500,20-STRUCT0,COMM AFFACTURAGE,2045.29,0.0,,
650,FAC,2020-11-30,622500,20-STRUCT0,PRECOMPTE COMM FINANCEMENT,573.44,0.0,,
651,ACH,2020-12-01,613512,20-STRUCT0,HILTI,3118.77,0.0,,
652,ACH,2020-12-01,626100,20-STRUCT0,SFR,351.33,0.0,,
653,ACH,2020-12-01,625100,20-STRUCT0,IK 11.2020,506.68,0.0,,
654,ACH,2020-12-01,613200,20-STRUCT0,JUM IMMO,1675.66,0.0,,
655,ACH,2020-12-01,614000,20-STRUCT0,JUM IMMO,300.0,0.0,,
656,ACH,2020-12-01,625100,20-STRUCT0,PASS NAVIGO 12.2020,34.18,0.0,,
657,ACH,2020-12-01,612500,20-STRUCT0,NATIOCREDIMURS - VU PEUGEOT EXPERT,349.42,0.0,,
658,ACH,2020-12-01,616120,20-STRUCT0,NATIOCREDIMURS - VU PEUGEOT EXPERT,17.98,0.0,,
659,ACH,2020-12-01,616120,20-STRUCT0,ALLIANZ,268.18,0.0,,
660,ACH,2020-12-01,616120,20-STRUCT0,ALLIANZ,80.93,0.0,,
661,ACH,2020-12-01,616120,20-STRUCT0,ALLIANZ,89.88,0.0,,
662,ACH,2020-12-01,616120,20-STRUCT0,ALLIANZ,97.55,0.0,,
663,ACH,2020-12-01,616120,20-STRUCT0,ALLIANZ,123.71,0.0,,
664,ACH,2020-12-01,616120,20-STRUCT0,ALLIANZ,139.88,0.0,,
665,ACH,2020-12-01,616120,20-STRUCT0,ALLIANZ,318.3,0.0,,
666,ACH,2020-12-01,616120,20-STRUCT0,ALLIANZ,109.71,0.0,,
667,ACH,2020-12-01,616000,20-STRUCT0,ALLIANZ,74.5,0.0,,
668,ACH,2020-12-01,616120,20-STRUCT0,ALLIANZ,447.56,0.0,,
669,ACH,2020-12-01,616120,20-STRUCT0,ALLIANZ,350.06,0.0,,
670,ACH,2020-12-01,616120,20-STRUCT0,ALLIANZ,350.06,0.0,,
671,ACH,2020-12-02,606400,20-STRUCT0,BRUNEAU,102.9,0.0,,
672,ACH,2020-12-02,606400,20-STRUCT0,AMAZON,18.34,0.0,,
673,ACH,2020-12-03,606400,20-STRUCT0,BOULANGER,299.98,0.0,,
674,ACH,2020-12-03,606400,20-STRUCT0,BOULANGER,39.99,0.0,,
675,ACH,2020-12-04,606400,20-STRUCT0,BRUNEAU,35.48,0.0,,
676,ACH,2020-12-04,606400,20-STRUCT0,BOULANGER,39.99,0.0,,
677,ACH,2020-12-04,606300,20-STRUCT0,BOULANGER,133.33,0.0,,
678,ACH,2020-12-04,623400,20-STRUCT0,O CAVEAU DE FRED,155.0,0.0,,
679,BQ1,2020-12-07,616000,20-STRUCT0,ASS HOM CL,8.43,0.0,,
680,BQ1,2020-12-07,616000,20-STRUCT0,ASS HOM CL,8.07,0.0,,
681,ACH,2020-12-08,606300,20-STRUCT0,GSM 55 COQUE SAMSUNG,21.5,0.0,,
682,ACH,2020-12-08,606400,20-STRUCT0,BRUNEAU,12.34,0.0,,
683,ACH,2020-12-08,626100,20-STRUCT0,ORANGE,248.58,0.0,,
684,ACH,2020-12-08,612200,20-STRUCT0,CM - CIC BAIL 08.12.20 AU 07.01.21,374.58,0.0,,
685,ACH,2020-12-08,616120,20-STRUCT0,CM - CIC BAIL 08.12.20 AU 07.01.21,27.11,0.0,,
686,ACH,2020-12-08,611440,20-STRUCT0,AIDE O TOP,3000.0,0.0,,
687,ACH,2020-12-09,613512,20-STRUCT0,HILTI,3204.12,0.0,,
688,BQ1,2020-12-09,616120,20-STRUCT0,IDENTICAR,13.95,0.0,,
689,BQ1,2020-12-09,616120,20-STRUCT0,IDENTICAR,13.95,0.0,,
690,BQ1,2020-12-09,616120,20-STRUCT0,IDENTICAR,13.95,0.0,,
691,ACH,2020-12-10,623400,20-STRUCT0,TABAC DE LA GARE,240.0,0.0,,
692,ACH,2020-12-10,623400,20-STRUCT0,LE VERCINGETORIX,240.0,0.0,,
693,ACH,2020-12-10,625600,20-STRUCT0,AMAZON,112.6,0.0,,
694,ACH,2020-12-10,625600,20-STRUCT0,AMAZON UKO,13.69,0.0,,
695,ACH,2020-12-10,612310,20-STRUCT0,CREDIPAR 10.12.20 AU 09.01.21,301.09,0.0,,
696,ACH,2020-12-10,616120,20-STRUCT0,CREDIPAR 10.12.20 AU 09.01.21,58.32,0.0,,
697,ACH,2020-12-11,612300,20-STRUCT0,CM - CIC BAIL 11.12.20 AU 10.01.21,310.26,0.0,,
698,ACH,2020-12-11,616120,20-STRUCT0,CM - CIC BAIL 11.12.20 AU 10.01.21,24.3,0.0,,
699,ACH,2020-12-14,613102,20-STRUCT0,CAR 77,479.81,0.0,,
700,ACH,2020-12-14,612306,20-STRUCT0,DIAC 14.12.20 AU 13.01.21,221.28,0.0,,
701,ACH,2020-12-14,616120,20-STRUCT0,DIAC 14.12.20 AU 13.01.21,21.21,0.0,,
702,ACH,2020-12-15,606300,20-STRUCT0,GIFI DECO FIN DANNEE,115.58,0.0,,
703,ACH,2020-12-15,612305,20-STRUCT0,VIAXEL DU 25.12.20 AU 24.01.21,51.87,0.0,,
704,ACH,2020-12-15,616120,20-STRUCT0,VIAXEL DU 25.12.20 AU 24.01.21,4.88,0.0,,
705,ACH,2020-12-15,606400,20-STRUCT0,AMAZON,66.37,0.0,,
706,ACH,2020-12-16,615000,20-STRUCT0,PEUGEOT METIN,499.0,0.0,,
707,ACH,2020-12-16,615000,20-STRUCT0,PEUGEOT METIN,499.0,0.0,,
708,ACH,2020-12-17,625600,20-STRUCT0,INTERMARCHE,223.6,0.0,,
709,BQ1,2020-12-17,616120,20-STRUCT0,GENERALI 08.12.20 au 31.01.21,233.8,0.0,,
710,ACH,2020-12-18,625600,20-STRUCT0,PRIMLAND,511.65,0.0,,
711,ACH,2020-12-20,606102,20-STRUCT0,EDF BUREAU,104.66,0.0,,
712,ACH,2020-12-20,606102,20-STRUCT0,EDF BUREAU,37.49,0.0,,
713,ACH,2020-12-20,612304,20-STRUCT0,CREDIPAR 20.12.20 AU 19.01.21,116.77,0.0,,
714,ACH,2020-12-20,616120,20-STRUCT0,CREDIPAR 20.12.20 AU 19.01.21,27.76,0.0,,
715,ACH,2020-12-21,613512,20-STRUCT0,HILTI,0.0,350.34,,
716,ACH,2020-12-22,637800,20-STRUCT0,VIGNETTE CRIT AIR,3.11,0.0,,
717,ACH,2020-12-23,626100,20-STRUCT0,RED BY SFR,14.93,0.0,,
718,ACH,2020-12-24,612321,20-STRUCT0,PORSHE FINANCES 05.01 AU 04.02.2021,1149.67,0.0,,
719,ACH,2020-12-24,616120,20-STRUCT0,PORSHE FINANCES 05.01 AU 04.02.2021,74.7,0.0,,
720,ACH,2020-12-25,612303,20-STRUCT0,CREDIPAR 25.12.20 au 24.01.21,74.51,0.0,,
721,ACH,2020-12-25,616120,20-STRUCT0,CREDIPAR 25.12.20 au 24.01.21,21.2,0.0,,
722,ACH,2020-12-25,612302,20-STRUCT0,CREDIPAR 25.12.20 au 24.01.21,70.55,0.0,,
723,ACH,2020-12-25,616120,20-STRUCT0,CREDIPAR 25.12.20 au 24.01.21,19.01,0.0,,
724,ACH,2020-12-27,612100,20-STRUCT0,CM - CIC BAIL 27.12.20 AU 26.01.21,56.47,0.0,,
725,ACH,2020-12-27,616120,20-STRUCT0,CM - CIC BAIL 27.12.20 AU 26.01.21,5.0,0.0,,
726,BQ1,2020-12-28,635130,20-STRUCT0,CFE,1508.0,0.0,,
727,ACH,2020-12-30,611442,20-STRUCT0,NHP NETTOYAGE BUREAU,173.88,0.0,,
728,ACH,2020-12-30,613102,20-STRUCT0,CAR 77,666.67,0.0,,
729,ACH,2020-12-30,601950,20-STRUCT0,BRUNEAU,237.0,0.0,,
730,ACH,2020-12-30,625600,20-STRUCT0,BRUNEAU,24.85,0.0,,
731,ACH,2020-12-30,606400,20-STRUCT0,BRUNEAU,77.33,0.0,,
732,ACH,2020-12-31,606400,20-STRUCT0,CHATEAU D'EAU,60.0,0.0,,
733,ACH,2020-12-31,611443,20-STRUCT0,INCUBES,439.6,0.0,,
734,ACH,2020-12-31,622600,20-STRUCT0,ASF GROUPE AO2C,1353.0,0.0,,
735,ACH,2020-12-31,625100,20-STRUCT0,IK 12.2020,469.03,0.0,,
736,ACH,2020-12-31,611441,20-STRUCT0,MPC SANDRINE,3815.0,0.0,,
737,ACH,2020-12-31,613102,20-STRUCT0,LOXAM,587.77,0.0,,
738,ACH,2020-12-31,613102,20-STRUCT0,LOXAM,1075.73,0.0,,
739,ACH,2020-12-31,612301,20-STRUCT0,CREDIPAR 25.12.20 au 24.01.21,312.45,0.0,,
740,ACH,2020-12-31,616120,20-STRUCT0,CREDIPAR 25.12.20 au 24.01.21,84.18,0.0,,
741,ACH,2020-12-31,625100,20-STRUCT0,FRAIS PARKING,7.87,0.0,,
742,ACH,2020-12-31,645700,20-STRUCT0,APST,219.82,0.0,,
743,FAC,2020-12-31,622500,20-STRUCT0,FRAIS DE GESTION,45.0,0.0,,
744,FAC,2020-12-31,622500,20-STRUCT0,COMM FINANCEMENT,360.04,0.0,,
745,FAC,2020-12-31,622500,20-STRUCT0,PRECOMPTE COMM FINANCEMENT,306.76,0.0,,
746,FAC,2020-12-31,622500,20-STRUCT0,COMM AFFACTURAGE,1583.26,0.0,,
747,FAC,2020-12-31,622500,20-STRUCT0,PRECOMPTE COMM FINANCEMENT,659.69,0.0,,
748,FAC,2020-12-31,622500,20-STRUCT0,COMM AFFACTURAGE,1116.36,0.0,,
749,FAC,2020-12-31,622500,20-STRUCT0,PRECOMPTE COMM FINANCEMENT,581.04,0.0,,
750,FAC,2020-12-31,622500,20-STRUCT0,PRECOMPTE COMM FINANCEMENT,169.48,0.0,,
